id,original_comment,stemmed_comment,toxicity_score,severity_level,category,is_cyberbullying,sample_weight
553,"ONIC ID + SKYLER = CALON KUAT JUARA M7! 🔥

Aku nampak potensi besar ONIC ID di M7 kali ni. Masuknya Skylar dalam roster jadi turning point. Kenapa?

1️⃣ Pengalaman & Reputasi
Skylar bukan player biasa – dia bekas anak murid Arcadia (coach SRG OG). Dari dulu kita tau Arcadia pandai gilap gold laner, dan Skylar antara hasil terbaik.

2️⃣ Rekod Antarabangsa
Skylar pernah catat 16 kill di pentas internasional sebagai gold laner – ranking kedua tertinggi dunia. Yang pertama pegang rekod tu Innocent dari team SRG OG. Ini bukti Skylar bukan sekadar “nama besar”, tapi memang ada bukti prestasi.

3️⃣ Roster ONIC Dah Lengkap
Dari semua sudut laner, ONIC ID sekarang hampir sempurna – roamer solid, mid stabil, jungler konsisten, exp kuat, dan kini gold lane ada Skylar. Balance semua line.

4️⃣ Kunci Kemenangan = Mental & Disiplin
Skill mereka dah world class, tinggal mentaliti & disiplin yang perlu dikunci rapat. Kalau ONIC ID main dengan penuh keyakinan, jaga disiplin dan komunikasi, peluang jadi Juara M7 memang besar.

👉 Jadi, jangan ragu – ONIC ID dengan Skylar memang ada DNA juara! 🇮🇩🏆🔥",onic id skyler calon kuat juara m aku nampak potensi benar onic id m kali ni masuk skylar roster jadi turning point alam reputasi skylar bukan player dia bekas anak murid arcadia coach srg og dulu tahu arcadia pandai gilap gold laner skylar hasil baik rekod antarabangsa skylar pernah catat kill pentas internasional gold laner ranking dua tinggi dunia pertama pegang rekod tu innocent team srg og bukti skylar bukan sekadar nama benar memang bukti prestasi roster onic lengkap semua sudut laner onic id sekarang hampir sempurna roamer solid mid stabil jungler konsisten exp kuat kini gold lane skylar balance semua line kunci menang mental disiplin skill sudah world class tinggal mentaliti disiplin perlu kunci kalau onic id main penuh yakin jaga disiplin komunikasi peluang jadi juara m memang benar jadi jangan ragu onic id skylar memang dna juara,0,safe,non-cyberbullying,0,0.5290237467018469
554,Rinz Out ntah apa aja midlane nya kacau kali,rinz out ntah apa midlane kalau kali,0,safe,non-cyberbullying,0,0.5290237467018469
555,"Udh Fiks ini sh, Onic juara MPL lgi, dan udh fiks Onic mental Pgen Juara D M series keliatan, inget kan apa kata Luke sma Aeron, pas Onic Maen, ini Onic kuat banget loh, udh Kya Kelra sma Kingkong",fiks sh onic juara mpl dan fiks onic mental pgen juara d m series liat inget apa kata luke sama aeron pas onic maen onic kuat banget loh ya kelra sama kingkong,0,safe,non-cyberbullying,0,0.5290237467018469
556,Utamakan Sanz klo war mau menang lawan onic,utama sanz kalau war mau memang lawan onic,0,safe,non-cyberbullying,0,0.5290237467018469
557,King sanz and Prince Skylark mengoreng RRQ😅,king sanz and prince skylark oreng rrq,0,safe,non-cyberbullying,0,0.5290237467018469
558,RRQ TERLUNGKUP 😅😅,rrq terlungkup,0,safe,non-cyberbullying,0,0.5290237467018469
559,Savero mana?,savero mana,0,safe,non-cyberbullying,0,0.5290237467018469
560,LUTPIII JAGO BGT COKKK,lutpiii jago banget cokkk,0,safe,non-cyberbullying,0,0.5290237467018469
561,Lutpiiii makin waah aja❤,lutpiiii makin waah,0,safe,non-cyberbullying,0,0.5290237467018469
562,"dulu astaga lutpi😩
sekarang astaga lutpi😱",dulu astaga lutpi sekarang astaga lutpi,0,safe,non-cyberbullying,0,0.5290237467018469
563,Zhuxin di pick baloy kata lim kocak,zhuxin pick baloy kata lim kocak,0,safe,non-cyberbullying,0,0.5290237467018469
564,Fany cacat sosoan gembel,fany cacat sosoan gembel,4,moderate_toxic,cyberbullying,1,9.113636363636363
565,"5 kata lucu 
Toyy lebih jago daripada skylar😂😂😂",kata lucu toyy lebih jago skylar,0,safe,non-cyberbullying,0,0.5290237467018469
566,Casternya berat sebelah jirr...,casternya berat belah jirr,0,safe,non-cyberbullying,0,0.5290237467018469
567,"Udah lah, onic gak jago kata mid line yyq",lah onic jago kata mid line yyq,0,safe,non-cyberbullying,0,0.5290237467018469
568,rrq -1 mage,rrq mage,0,safe,non-cyberbullying,0,0.5290237467018469
569,di game 1 ini sumpah liat pharsa nya w sebagai public juga ngakak posisi apaan dah ini pro player masa gini 🗿😂,game sumpah liat pharsa w public ngakak posisi apa ini pro player masa gin,0,safe,non-cyberbullying,0,0.5290237467018469
570,Karena skylar ke Onic ya udah gua dukung Onic,skylar onic sudah dukung onic,0,safe,non-cyberbullying,0,0.5290237467018469
571,"Gua udah bilang ribuan x Toy ini mm ampas, liat aja positioningnya kocak",sudah bilang ribu x toy mm ampas liat positioningnya kocak,4,moderate_toxic,cyberbullying,1,9.113636363636363
572,Onic vs partyan warkop 🗿🗿,onic vs partyan warkop,0,safe,non-cyberbullying,0,0.5290237467018469
573,CASTER TOLONG NETRAL DONG .,caster netral dong,0,safe,non-cyberbullying,0,0.5290237467018469
574,arlottnya jago,arlottnya jago,0,safe,non-cyberbullying,0,0.5290237467018469
575,Cemilan onic😂,cemilan onic,0,safe,non-cyberbullying,0,0.5290237467018469
576,Aga ngaakak liat item natan,aga ngaakak liat item natan,0,safe,non-cyberbullying,0,0.5290237467018469
577,"""dominasi onic emang sangat total bgt"" 

trs tiba² bahas ""satu satunya cara menang lawan zunesh"". eh kocak dah ni caster satu",dominasi onic memang sangat total banget terus tiba bahas satu satu cara memang lawan zunesh eh kocak ni caster satu,0,safe,non-cyberbullying,0,0.5290237467018469
578,yang bisa ngalahin onic cuman evos,bisa ngalahin onic cuma evos,0,safe,non-cyberbullying,0,0.5290237467018469
579,kok msh ada ya yg blg dyren lebih jago drpd lutpi 😂,kok msh ya blg dyren lebih jago drpd lutpi,0,safe,non-cyberbullying,0,0.5290237467018469
580,itu Rinzz cuman bisa banyak gaya doang kah?😂😂,rinzz cuma banyak gaya orang,0,safe,non-cyberbullying,0,0.5290237467018469
581,pasep mau di tutor parsah smaa midlane jago hhh,pasep mau tutor parsah smaa midlane jago hhh,0,safe,non-cyberbullying,0,0.5290237467018469
582,raja lokal vs raja lokal sebenernya,raja lokal vs raja lokal sebenernya,0,safe,non-cyberbullying,0,0.5290237467018469
583,W LUPTI 🥶,w lupti,0,safe,non-cyberbullying,0,0.5290237467018469
584,Makan tuh skylar,tuh skylar,0,safe,non-cyberbullying,0,0.5290237467018469
585,gelo arlot lutpi,gelo arlot lutpi,0,safe,non-cyberbullying,0,0.5290237467018469
586,caster masih condong mulu dah,caster kasih condong mulu,0,safe,non-cyberbullying,0,0.5290237467018469
587,untung  baxia kumar diban,untung baxia mar ban,0,safe,non-cyberbullying,0,0.5290237467018469
588,Ini ni yg katanya Toy lebih jago dari Skylar yaa😂,ni kata toy lebih jago skylar,0,safe,non-cyberbullying,0,0.5290237467018469
589,"Tim yg fansnya epic sampai honor karena lebih penting gimik dibanding skill = RRQ

Tim yg fansnya Glory sampai Imortal karena lebih penting skill dibanding gimik = ONIC",tim fansnya epic honor lebih penting gimik banding skill rrq tim fansnya glory imortal lebih penting skill banding gimik onic,0,safe,non-cyberbullying,0,0.5290237467018469
590,Itu ko nga di panggung mainnya,ko nga panggung main,0,safe,non-cyberbullying,0,0.5290237467018469
591,Fanny indo cuma dongeng ya coach kezcute,fanny indo cuma dongeng coach kezcute,0,safe,non-cyberbullying,0,0.5290237467018469
592,Kalau bisa serang aja di ige nya rinz biar tau dia,kalau serang di ige rinz biar tahu,0,safe,non-cyberbullying,0,0.5290237467018469
593,Liat lah onic semakin keras dan tidak ada 1 tim yang  bisa menumbangkan onic,liat lah onic makin keras tidak tim bisa tumbang onic,0,safe,non-cyberbullying,0,0.5290237467018469
594,udah beda jersi lek,beda jersi lek,0,safe,non-cyberbullying,0,0.5290237467018469
595,"Semoga skylar cepet beradaptasi di onic, biar makin enak dan ngga terlalu beban",moga skylar cepet adaptasi onic biar makin enak ngga terlalu beban,0,safe,non-cyberbullying,0,0.5290237467018469
596,ppq,ppq,0,safe,non-cyberbullying,0,0.5290237467018469
597,dyren main sediri,dyren main diri,0,safe,non-cyberbullying,0,0.5290237467018469
598,Orang2 tolol bisa2nya Sanz dibandingin ama rinzz ngakak,orang tolol bisa sanz dibandingin sama rinzz ngakak,4,moderate_toxic,cyberbullying,1,9.113636363636363
599,😝😝😛🤘🤘,,0,safe,non-cyberbullying,0,0.5290237467018469
600,LIM CASTER POKE,lim caster poke,3,moderate_toxic,non-cyberbullying,0,0.5290237467018469
601,"“Bukan musuh yg jago, tapi kita yg terlalu tolol”😢",bukan musuh jago kita terlalu tolol,4,moderate_toxic,cyberbullying,1,9.113636363636363
602,gelo lutpi arcelot,gelo lutpi arcelot,0,safe,non-cyberbullying,0,0.5290237467018469
603,Pharsa pharsa poke bener mati dalem base😂😂,pharsa pharsa poke benar mati dalem base,8,severe_toxic,cyberbullying,1,9.113636363636363
604,Fix Zunesh beban tim lol,fix zunesh beban tim lol,0,safe,non-cyberbullying,0,0.5290237467018469
605,Diobok obok sama mas mantan wkwkwk,diobok goblok sama mas mantan wkwkwk,4,moderate_toxic,cyberbullying,1,9.113636363636363
606,Ngeri lance Kairi😮😮,ngeri lance kairi,0,safe,non-cyberbullying,0,0.5290237467018469
607,fani lawakk😂😂,fani lawakk,0,safe,non-cyberbullying,0,0.5290237467018469
608,Lutfi+ arlot gk ngotak,lutfi arlot ngotak,0,safe,non-cyberbullying,0,0.5290237467018469
609,Lutpi,lutpi,0,safe,non-cyberbullying,0,0.5290237467018469
610,kalah bukan karena musuh nya jago😂,kalau bukan musuh jago,0,safe,non-cyberbullying,0,0.5290237467018469
611,Gila sih Lutfi keren cuyy,gila sih lutfi keren cuyy,0,safe,non-cyberbullying,0,0.5290237467018469
612,Lutpy,lutpy,0,safe,non-cyberbullying,0,0.5290237467018469
613,"berhenti jdi kingdom , berenti nonton rrq",henti jadi kingdom renti nonton rrq,0,safe,non-cyberbullying,0,0.5290237467018469
614,9:19 Pharsa ngapain woy😂,pharsa ngapain woy,0,safe,non-cyberbullying,0,0.5290237467018469
615,Lutpii gelo,lutpii gelo,0,safe,non-cyberbullying,0,0.5290237467018469
616,Wkwkwk kingdom bermuka dua,wkwkwk kingdom muka,0,safe,non-cyberbullying,0,0.5290237467018469
617,Akhirnya skylar vs toy,akhir skylar vs toy,0,safe,non-cyberbullying,0,0.5290237467018469
618,"Disini 9:18 rins harusnya tau kalau ada Sanz yg dari mid karna kelihatan dari visionnya Idok klau sanz ke arah ambush bawah bukan ke idok. Tapi dia malah maju, untuk kehadiran kairi oke lah dia ngga espek tpi harusnya dia tau kalau ada sanz yg ke situ berarti ada backup utk lutpi 😂 gw bukan fans ppq cuman liat rins main bikin ketawa aja... Pantes di tiap week yg gendong si idok😂",sini rins harus tahu kalau sanz mid lihat dari visionnya idok kalau sanz arah ambush bawah bukan idok malah maju hadir kairi oke lah ngga espek harus dia tahu kalau sanz ke situ arti backup lutpi bukan fans ppq cuma liat rins main bikin ketawa pantes tiap week gendong si idok,0,safe,non-cyberbullying,0,0.5290237467018469
619,pak ap pulangkan skylar kamiii,pak ap pulang skylar kamiii,0,safe,non-cyberbullying,0,0.5290237467018469
620,lupy exp line terbaik mpl sejauh jni,lupy exp line baik mpl jauh jni,0,safe,non-cyberbullying,0,0.5290237467018469
621,RRQ MAIN LUDO AJA GA COCOK MAIN ML WKWKW,rrq main ludo tidak cocok main ml wkwkw,0,safe,non-cyberbullying,0,0.5290237467018469
622,Harusnya rrq exp nya minsi,harus rrq exp minsi,0,safe,non-cyberbullying,0,0.5290237467018469
623,Lawannya adik adik,lawan adik adik,0,safe,non-cyberbullying,0,0.5290237467018469
624,"Idok kok main tanknya kek ragu ragu bngt, kasian expnya yg udah open",idok kok main tank ragu ragu banget kasi expnya sudah open,0,safe,non-cyberbullying,0,0.5290237467018469
625,"Raja dari segala raja , Ehh raja Habis jabatan",raja segala raja ehh raja habis jabat,0,safe,non-cyberbullying,0,0.5290237467018469
626,ayam😂,ayam,0,safe,non-cyberbullying,0,0.5290237467018469
627,Cuma tuturu yang bisa ngimbangi Skylar,cuma tuturu bisa ngimbangi skylar,0,safe,non-cyberbullying,0,0.5290237467018469
628,Cukup nonton 1 game.. kalo yg menang ONIC ya jelas next game 2.0 wkwkw,cukup nonton game kalau memang onic jelas next game wkwkw,0,safe,non-cyberbullying,0,0.5290237467018469
629,onic vs bocil2 rnked,onic vs bocil rnked,0,safe,non-cyberbullying,0,0.5290237467018469
630,Penerus buts emang gak ada lawan🤫,terus buts memang ada lawan,0,safe,non-cyberbullying,0,0.5290237467018469
631,Mana spicy boy mana miracle boy this is kiboy,mana spicy boy mana miracle boy this is kiboy,0,safe,non-cyberbullying,0,0.5290237467018469
632,Kasih aja pialanya ke onic😂,kasih piala onic,0,safe,non-cyberbullying,0,0.5290237467018469
633,Rinz si paling jago,rinz si paling jago,0,safe,non-cyberbullying,0,0.5290237467018469
634,Derbi? Kocak ppq,derbi kocak ppq,0,safe,non-cyberbullying,0,0.5290237467018469
635,Lupa diedit jir,lupa edit jir,0,safe,non-cyberbullying,0,0.5290237467018469
636,rrq ngemainin jungle publik😂,rrq ngemainin jungle publik,0,safe,non-cyberbullying,0,0.5290237467018469
637,"yaela casternya memihak banget. yg lgi unggul siapa, yg diomongin siapa wkwkwkk",yaela casternya pihak banget lagi unggul siapa diomongin siapa wkwkwkk,0,safe,non-cyberbullying,0,0.5290237467018469
638,"Udah jangan main raja2an, org kalah terus main raja2an",jangan main raja orang kalau terus main raja,0,safe,non-cyberbullying,0,0.5290237467018469
639,Gak guna sekali uranus sma grok knp dipake,guna sekali uranus sama grok knp dipake,0,safe,non-cyberbullying,0,0.5290237467018469
640,Ini yg di tunggu²,yang tunggu,0,safe,non-cyberbullying,0,0.5290237467018469
641,"Ketika mantan tulang punggung rrq membuktikan kualitasnya kepada tulang ayam rrq 😂😂 ..
Recall² Ter gg dari sanz d dlm high ground rrq ❤❤",mantan tulang punggung rrq bukti kualitas tulang ayam rrq recall ter gg sanz d dlm high ground rrq,0,safe,non-cyberbullying,0,0.5290237467018469
642,Kok g main di stage kenapa ya?,kok g main stage ya,0,safe,non-cyberbullying,0,0.5290237467018469
643,"Baru Naik mythic ,langsung nonton ini ,Senang rasanya😊😀💪",baru naik mythic langsung nonton senang rasa,0,safe,non-cyberbullying,0,0.5290237467018469
644,Cukup tau skylark kece gitu gak heboh ke skylark miminnya,cukup tahu skylark kece gitu heboh skylark miminnya,0,safe,non-cyberbullying,0,0.5290237467018469
645,9:20 POSISI APAANTUH EL F UPSSSS,posisi apaantuh el f upssss,0,safe,non-cyberbullying,0,0.5290237467018469
646,casternya terlalu condong ke rrq,casternya terlalu condong rrq,0,safe,non-cyberbullying,0,0.5290237467018469
647,hahahaha ppq ppq,hahahaha ppq ppq,0,safe,non-cyberbullying,0,0.5290237467018469
648,Mampus ppq dongo gedein bacot doang,mampus ppq dongo gedein bacot orang,7,severe_toxic,cyberbullying,1,9.113636363636363
649,siapakah tulang punggung rrq sekarang ? wkwkw,siapa tulang punggung rrq sekarang wkwkw,0,safe,non-cyberbullying,0,0.5290237467018469
650,Lutpi sama idok fliker tembok,lutpi sama idok fliker tembok,0,safe,non-cyberbullying,0,0.5290237467018469
651,Raja badut vs raja sungguhan 😂😂,raja badut vs raja sungguh,0,safe,non-cyberbullying,0,0.5290237467018469
652,"Bola ada CR7
MPL ada SKYLAR 
Dulu dukung RRQ sekarang dukung ONIC",bola cr mpl skylar dulu dukung rrq sekarang dukung onic,0,safe,non-cyberbullying,0,0.5290237467018469
653,"Luthpi tidak terlalu banyak bacot.

Tapi skill di atas semua exp indo.",luthpi terlalu banyak bacot skill atas semua exp indo,2,minor_negative,non-cyberbullying,0,0.5290237467018469
654,Membuang emas demi besi 😂😂😂😂😂 RRQ menangiss,memang emas besi rrq menangiss,0,safe,non-cyberbullying,0,0.5290237467018469
655,Gg,gg,0,safe,non-cyberbullying,0,0.5290237467018469
656,Main fanny gitu doang mah temen gue juga bisa,main fanny gitu orang mah temen juga,0,safe,non-cyberbullying,0,0.5290237467018469
657,Kenapa ga main di stage?,tidak main stage,0,safe,non-cyberbullying,0,0.5290237467018469
658,"Kalian nyadar gak sih? Itu draft nya onic sama kaya draftnya RRQ pas Waktu RRQ
 VS TLID S14 Di Game 1",kalian nyadar sih draft onic sama kaya draftnya rrq pas waktu rrq vs tlid s game,0,safe,non-cyberbullying,0,0.5290237467018469
659,BEDA KELAS BUNG.,beda kelas bung,0,safe,non-cyberbullying,0,0.5290237467018469
660,Ganti mid anjirr sumpah RRQ😂,mid anjirr sumpah rrq,0,safe,non-cyberbullying,0,0.5290237467018469
661,ga nyangka lutpi bisa sejago ini skarang 🫡🫡,nyangka lutpi jago sekarang,0,safe,non-cyberbullying,0,0.5290237467018469
662,🫰🫰,,0,safe,non-cyberbullying,0,0.5290237467018469
663,Ngapain mainin zunes,ngapain mainin zunes,0,safe,non-cyberbullying,0,0.5290237467018469
664,pliss idok suruh maen titit aj kalo maen roam msh ragu wkw,pliss idok suruh maen titit kalau maen roam msh ragu wkw,0,safe,non-cyberbullying,0,0.5290237467018469
665,Kasih piala nya ke ONIC Sekarang juga!!! Mpl indo terlalu mudah bagi onic,kasih piala ke onic sekarang mpl indo terlalu bagi onic,0,safe,non-cyberbullying,0,0.5290237467018469
666,Sok Fany zunesh,sok fany zunesh,0,safe,non-cyberbullying,0,0.5290237467018469
667,Klaz skylar,klaz skylar,0,safe,non-cyberbullying,0,0.5290237467018469
668,"GUA KASIH TAU BUAT KALIAN KINGDOM
CEO KALIAN PAK AP ITU UDAH GAK FOKUS MEMBANGUN RRQ JADI TIM ESPORT BERPRESTASI LAGI
BELIAU HANYA FOKUS MARKETING DOANG SEKARANG SAMA TUH TIM",kasih tahu buat kalian kingdom ceo kalian pak ap sudah fokus bangun rrq jadi tim esport prestasi beliau fokus marketing orang sekarang sama tuh tim,0,safe,non-cyberbullying,0,0.5290237467018469
669,Bang leerr,bang leerr,0,safe,non-cyberbullying,0,0.5290237467018469
670,"toy cb bsa granger bjir, jangan d ksi hero lain",toy cb granger bjir jangan d ksi hero,0,safe,non-cyberbullying,0,0.5290237467018469
671,Bang lerrrr,bang lerrrr,0,safe,non-cyberbullying,0,0.5290237467018469
672,di game ini fannynya zunesh ngeri bgt brok🔥🔥,game fannynya zunesh ngeri banget brok,0,safe,non-cyberbullying,0,0.5290237467018469
673,kingdom amaan?,kingdom ama,0,safe,non-cyberbullying,0,0.5290237467018469
674,Mantap lutpi😅,mantap lutpi,0,safe,non-cyberbullying,0,0.5290237467018469
675,Kenapa ujin gak di mainin ya,ujin di mainin,0,safe,non-cyberbullying,0,0.5290237467018469
676,Rrq udah makin keliatan jadi badut nya haha (ketawa ngakak),rrq makin liat jadi badut haha ketawa ngakak,0,safe,non-cyberbullying,0,0.5290237467018469
677,Rinz bacot doang hahaha😂,rinz bacot orang hahaha,2,minor_negative,non-cyberbullying,0,0.5290237467018469
678,"""mereka ga jago, tapi kita dibantai 2-0""🗿",tidak jago kita bantai,0,safe,non-cyberbullying,0,0.5290237467018469
679,Kok mainnya ga di stage?,kok main di stage,0,safe,non-cyberbullying,0,0.5290237467018469
680,"Asli liat match ini RRQ bot kli, jangan di bandingin ga bs di bandingin",asli liat match rrq bot kli jangan bandingin bisa bandingin,3,moderate_toxic,non-cyberbullying,0,0.5290237467018469
681,Blm sebanding buat rrq kalo lawam onic,banding buat rrq kalau lawam onic,0,safe,non-cyberbullying,0,0.5290237467018469
682,Yang di salahin DYREN ini 😂,di salahin dyren,0,safe,non-cyberbullying,0,0.5290237467018469
683,Jangan remehkan king lutfi,jangan remeh king lutfi,0,safe,non-cyberbullying,0,0.5290237467018469
684,"Mati di base spawn,mm brawl,fanny inspire😂",mati base spawnmm brawlfanny inspire,5,moderate_toxic,cyberbullying,1,9.113636363636363
685,Kaya gitu disebut raja?😂😂😂,kaya gitu sebut raja,0,safe,non-cyberbullying,0,0.5290237467018469
686,Mana sutsujin Mlah zunesh,mana sutsujin mlah zunesh,0,safe,non-cyberbullying,0,0.5290237467018469
687,Gg lutpi,gg lutpi,0,safe,non-cyberbullying,0,0.5290237467018469
688,Lah bukannya rrq gak di bolehin makai recal yg ono yak😅😅,lah bukan rrq di bolehin pakai recal ono,0,safe,non-cyberbullying,0,0.5290237467018469
689,17:17 dikira masuk rumput rinz padahal keliatan wkwk untung GK mati konyol auto dihujat 🤣,kira masuk rumput rinz padahal liat wkwk untung mati kontol auto hujat,10,extreme_cyberbullying,cyberbullying,1,9.113636363636363
690,"Setiap season pasti ganti roster 
Kapan rrq juara 
Apa cuman bahan lelucon di sosmed",season nanti roster kapan rrq juara apa cuma bahan lelucon sosmed,0,safe,non-cyberbullying,0,0.5290237467018469
691,7:46 ngeri lutpi,ngeri lutpi,0,safe,non-cyberbullying,0,0.5290237467018469
692,Mantap bang lerrr 😂🎉,mantap bang lerrr,0,safe,non-cyberbullying,0,0.5290237467018469
693,😜👆😜👆😜👆😜👆,,0,safe,non-cyberbullying,0,0.5290237467018469
694,"Bng ler d samain sama adek²(toy)bedalah antara langit dan tanah kocak²
Buat bng ler🔥",bng ler d sama adektoybedalah langit tanah kocak buat bng ler,0,safe,non-cyberbullying,0,0.5290237467018469
695,Bener pake rezz,benar pakai rezz,0,safe,non-cyberbullying,0,0.5290237467018469
696,"thanks buat kreatif MPL udah turutin komen gua tntg ubah tampilan room nya, gak merah putih terus. jadi beda dgn season² sebelumnya.",thanks buat kreatif mpl turutin komen tntg ubah tampil room tidak merah putih terus jadi beda season belum,0,safe,non-cyberbullying,0,0.5290237467018469
697,"Yg penting cuan kata AP CEO , mang peduli piala, jadiin pemain mdl terus jadi mpl, terus jual,",penting cuan kata ap ceo mang peduli piala jadi main mdl terus jadi mpl terus jual,0,safe,non-cyberbullying,0,0.5290237467018469
698,Calon Juara Dunia,calon juara dunia,0,safe,non-cyberbullying,0,0.5290237467018469
699,Zunesh retry indomaret,zunesh retry indomaret,0,safe,non-cyberbullying,0,0.5290237467018469
700,"Ini yg namanya game seru bukan hyper tank mulu! 
Udah hyper tank objektif tartel retri alfamart lagi wkwkwk",yang nama game seru bukan hyper tank mulu hyper tank objektif tartel retri alfamart wkwkwk,0,safe,non-cyberbullying,0,0.5290237467018469
701,😂 tutor 2 match 2 kali rinz di bunuh dalam base,tutor match kali rinz bunuh base,5,moderate_toxic,cyberbullying,1,9.113636363636363
702,RRQ mkin hari mkin tolol....mata duitan...,rrq mkin hari mkin tololmata duit,0,safe,non-cyberbullying,0,0.5290237467018469
703,Jual RINZ beli ABOY,jual rinz beli aboy,0,safe,non-cyberbullying,0,0.5290237467018469
704,😆👆,,0,safe,non-cyberbullying,0,0.5290237467018469
705,Lutpi momentumnya ngeriiii,lutpi momentum ngeriiii,0,safe,non-cyberbullying,0,0.5290237467018469
706,onic awakk🎉,onic awakk,0,safe,non-cyberbullying,0,0.5290237467018469
707,Yang menang onic yang di bahas selalu rrq kocak,memang onic di bahas selalu rrq kocak,0,safe,non-cyberbullying,0,0.5290237467018469
708,Liat rinz 😅😅😅😅 mainya buang buang ulti sama posisi nya ngawur mulu  duta BLUNDER KAH,liat rinz mai buang buang ulti sama posisi ngawur mulu duta blunder,0,safe,non-cyberbullying,0,0.5290237467018469
709,hyper RRQ yg skrng hyper indomart,hyper rrq skrng hyper indomart,0,safe,non-cyberbullying,0,0.5290237467018469
710,RRQ KALAH aduhhh aduhh 😢,rrq kalau aduhhh aduhh,0,safe,non-cyberbullying,0,0.5290237467018469
711,sumpah hyper RRQ jauh lebih bagus sutsujin dari pada yg sekrng mah,sumpah hyper rrq jauh lebih bagus sutsujin pada sekarang mah,0,safe,non-cyberbullying,0,0.5290237467018469
712,Anjay badut MpL,anjay badut mpl,1,minor_negative,non-cyberbullying,0,0.5290237467018469
713,lutpi🤩🤩🤩,lutpi,0,safe,non-cyberbullying,0,0.5290237467018469
714,nice,nice,0,safe,non-cyberbullying,0,0.5290237467018469
715,pharsa mati di base pasti bakalan fyp 1 bulan😂😂😂😂,pharsa mati base bakal fyp bukan,5,moderate_toxic,cyberbullying,1,9.113636363636363
716,Wkwkwkwkw mid jago mati di base,wkwkwkwkw mid jago mati base,5,moderate_toxic,cyberbullying,1,9.113636363636363
717,"Terimakasih RINZ sudah ""menunjukan"" kalo Onic Id itu ""Gak jago"",  dan Terimakasig juga untuk RINZ sudah mau di Gayang di dalam Base RRQ. 
Akhir nya tetap tidur dengan Nyenyak,  soal nya kaum Hama ngeringkuk di dalam GOA!!  😂",terima kasih rinz tunjuk kalau onic id tidak jago terima kasih untuk rinz mau yang dalam base rrq akhir tetap tidur nyenyak soal kaum hama ngeringkuk dalam goa,0,safe,non-cyberbullying,0,0.5290237467018469
718,Wkwkwkwkw Rinz Mana Suara Sombongnya ? Dan Rasain Tuh Milih Toy Yang Ada Memalukan Wkwkwk,wkwkwkwkw rinz mana suara sombong rasain tuh milih toy ada malu wkwkwk,0,safe,non-cyberbullying,0,0.5290237467018469
719,"onic it udah terbiasa lawan tim2 kuat ph, udah g level ama tim indo",onic it biasa lawan tim kuat ph g level sama tim indo,0,safe,non-cyberbullying,0,0.5290237467018469
720,"onic it udah terbiasa lawan tim2 kuat ph, udah g level ama tim indo",onic it biasa lawan tim kuat ph g level sama tim indo,0,safe,non-cyberbullying,0,0.5290237467018469
721,dah gua bilang player sekosisten gini dicamatin 😂 Seneng banget gua kalau rrq kalaj,bilang player sekosisten gin dicamatin neng banget saya kalau rrq kalau,0,safe,non-cyberbullying,0,0.5290237467018469
722,Ini kenapa ga offline di venue guys mainya?,kenapa offline venue guys mai,0,safe,non-cyberbullying,0,0.5290237467018469
723,"Lebih salut ama lutpi yg dulu masih terbayang2 ama buts awal debut nya, yg sekarang improve nya gila sih salut buat lutpi 🔥🔥",lebih salut sama lutpi dulu kasih bayang sama buts awal debut yang sekarang improve gila sih salut buat lutpi,0,safe,non-cyberbullying,0,0.5290237467018469
724,"RRQ kebanyakan Gonta ganti player ngak mau berproses setiap kalah ganti terus gmn mau menang, pusing liat RRQ ganti player tetap aja hasilnya minus.",rrq banyak gonta player ngak mau proses kalau terus bagaimana mau memang pusing liat rrq player tetap hasil minus,0,safe,non-cyberbullying,0,0.5290237467018469
725,"Midlinernya suruh byk belajar lg, belajar sm lutpi noh. Cepet improve. Season ini hijume sm cyrus yg bs imbangin sanz",midlinernya suruh byk ajar ajar sm lutpi noh cepet improve season hijume sm cyrus bisa imbangin sanz,0,safe,non-cyberbullying,0,0.5290237467018469
726,"Gak sabar share ke temen soal ❤𝐌𝐎𝐍𝐀 𝟒𝐃🔴! Ceritanya bikin penasaran, kemenangannya bikin happy! ❤️",sabar share temen soal cerita bikin penasaran menang bikin happy,0,safe,non-cyberbullying,0,0.5290237467018469
727,"Tolong ye untuk para caster lebih netral  dalam ngecast game jangan terlalu berat ke rrq terutama ranger emas lim komcul, untuk kb netral.. gua perhatiin baik² match ini lbh banyak ngomongin rrq nya drpd onicnya",ye para caster lebih netral ngecast game jangan terlalu berat rrq utama ranger emas lim komcul kb netral perhatiin baik match lbh banyak ngomongin rrq drpd onicnya,0,safe,non-cyberbullying,0,0.5290237467018469
728,Rinz ngapain sih?,rinz ngapain sih,0,safe,non-cyberbullying,0,0.5290237467018469
729,Rinz mati di base tuh? Wkwkwkwkwkwk,rinz mati base tuh wkwkwkwkwkwk,5,moderate_toxic,cyberbullying,1,9.113636363636363
730,Rinz BOTT,rinz bott,0,safe,non-cyberbullying,0,0.5290237467018469
731,maen gold gapernah rotasi si toyy kek maen brawl tapi di agungkan bgt sama kingdom wkwkwkwk,maen gold gapernah rotasi si toyy maen brawl di agung banget sama kingdom wkwkwkwk,0,safe,non-cyberbullying,0,0.5290237467018469
732,Bang Ler ❤,bang ler,0,safe,non-cyberbullying,0,0.5290237467018469
